id_campaign,customer_id,campaign_status,campaign_channel,activity_subject,start_date,end_date,last_modified_date
CAMPAIGN_01676,CUST_00075,Done,email,Spring Collection Launch,2024-09-22,2024-10-01,2024-10-01
CAMPAIGN_01677,CUST_02552,Done,email,Holiday Sale,2023-04-06,2023-04-08,2023-04-13
CAMPAIGN_01678,CUST_02732,Done,email,Spring Collection Launch,2024-06-25,2024-07-03,2024-07-08
CAMPAIGN_01679,CUST_00886,Done,call,Exclusive Preview,2023-02-02,2023-02-11,2023-02-14
CAMPAIGN_01680,CUST_02403,Done,sms,Anniversary Campaign,2024-04-12,2024-04-17,2024-04-18
CAMPAIGN_01681,CUST_02518,Done,sms,Loyalty Program Update,2023-03-24,2023-03-26,2023-03-28
CAMPAIGN_01682,CUST_00107,Done,email,New Arrivals,2023-11-15,2023-11-22,2023-11-24
CAMPAIGN_01683,CUST_01577,Done,call,Personalized Offer,2024-03-26,2024-04-02,2024-04-02
CAMPAIGN_01684,CUST_01816,Failed,sms,Spring Collection Launch,2023-04-03,2023-04-11,2023-04-12
CAMPAIGN_01685,CUST_01934,Done,call,New Arrivals,2023-03-26,2023-03-29,2023-03-31
CAMPAIGN_01686,CUST_03175,Done,letter,Personalized Offer,2023-04-05,2023-04-06,2023-04-09
CAMPAIGN_01687,CUST_01912,Done,letter,Anniversary Campaign,2023-03-10,2023-03-11,2023-03-16
CAMPAIGN_01688,CUST_00294,Failed,letter,VIP Re-engagement,2024-02-11,2024-02-14,2024-02-18
CAMPAIGN_01689,CUST_00300,Done,email,Personalized Offer,2023-02-09,2023-02-15,2023-02-18
CAMPAIGN_01690,CUST_03202,Done,email,Loyalty Program Update,2024-01-01,2024-01-10,2024-01-15
CAMPAIGN_01691,CUST_01766,Done,call,Anniversary Campaign,2024-11-08,2024-11-13,2024-11-18
CAMPAIGN_01692,CUST_02003,Failed,call,Spring Collection Launch,2023-08-12,2023-08-22,2023-08-25
CAMPAIGN_01693,CUST_00027,Done,letter,Personalized Offer,2023-06-09,2023-06-11,2023-06-11
CAMPAIGN_01694,CUST_00367,Failed,email,VIP Re-engagement,2024-10-15,2024-10-16,2024-10-18
CAMPAIGN_01695,CUST_02869,Done,call,Loyalty Program Update,2023-04-15,2023-04-19,2023-04-23
CAMPAIGN_01696,CUST_02386,Done,email,Personalized Offer,2023-06-26,2023-07-05,2023-07-06
CAMPAIGN_01697,CUST_03345,Failed,sms,Loyalty Program Update,2023-05-14,2023-05-17,2023-05-21
CAMPAIGN_01698,CUST_00701,Done,email,New Arrivals,2023-04-23,2023-05-01,2023-05-01
CAMPAIGN_01699,CUST_03248,Done,call,New Arrivals,2023-03-17,2023-03-19,2023-03-19
CAMPAIGN_01700,CUST_02341,Done,call,Personalized Offer,2023-07-15,2023-07-22,2023-07-24
CAMPAIGN_01701,CUST_02949,Done,letter,Exclusive Preview,2024-01-04,2024-01-06,2024-01-09
CAMPAIGN_01702,CUST_01372,Failed,email,Spring Collection Launch,2023-08-08,2023-08-17,2023-08-18
CAMPAIGN_01703,CUST_01517,Done,letter,Exclusive Preview,2023-09-18,2023-09-20,2023-09-22
CAMPAIGN_01704,CUST_01854,Done,call,Loyalty Program Update,2023-09-28,2023-10-02,2023-10-02
CAMPAIGN_01705,CUST_01618,Done,sms,Personalized Offer,2023-12-12,2023-12-19,2023-12-24
CAMPAIGN_01706,CUST_02424,Done,sms,Exclusive Preview,2023-11-30,2023-12-02,2023-12-05
CAMPAIGN_01707,CUST_03398,Done,letter,Exclusive Preview,2023-09-19,2023-09-27,2023-09-29
CAMPAIGN_01708,CUST_02000,Failed,sms,Anniversary Campaign,2024-03-23,2024-03-30,2024-04-04
CAMPAIGN_01709,CUST_03270,Done,email,Loyalty Program Update,2024-04-30,2024-05-03,2024-05-05
CAMPAIGN_01710,CUST_02527,Done,call,Holiday Sale,2024-01-19,2024-01-29,2024-01-30
CAMPAIGN_01711,CUST_01728,Done,call,VIP Re-engagement,2023-05-09,2023-05-10,2023-05-11
CAMPAIGN_01712,CUST_02618,Failed,sms,Loyalty Program Update,2024-12-07,2024-12-11,2024-12-11
CAMPAIGN_01713,CUST_00990,Done,call,Anniversary Campaign,2023-10-11,2023-10-14,2023-10-19
CAMPAIGN_01714,CUST_00968,Done,call,Personalized Offer,2023-10-25,2023-11-04,2023-11-07
CAMPAIGN_01715,CUST_00129,Done,call,VIP Re-engagement,2024-09-18,2024-09-22,2024-09-25
CAMPAIGN_01716,CUST_00743,Done,call,Holiday Sale,2023-09-30,2023-10-03,2023-10-04
CAMPAIGN_01717,CUST_03129,Failed,call,VIP Re-engagement,2023-02-03,2023-02-05,2023-02-06
CAMPAIGN_01718,CUST_00894,Done,call,VIP Re-engagement,2023-11-06,2023-11-16,2023-11-17
CAMPAIGN_01719,CUST_00514,Failed,email,Holiday Sale,2024-01-28,2024-01-30,2024-02-02
CAMPAIGN_01720,CUST_01013,Done,email,New Arrivals,2024-02-09,2024-02-11,2024-02-12
CAMPAIGN_01721,CUST_00602,Done,call,Holiday Sale,2023-10-30,2023-11-09,2023-11-13
CAMPAIGN_01722,CUST_00253,Failed,letter,VIP Re-engagement,2023-05-16,2023-05-26,2023-05-26
CAMPAIGN_01723,CUST_02555,Done,sms,Anniversary Campaign,2024-01-23,2024-01-29,2024-01-31
CAMPAIGN_01724,CUST_02234,Failed,email,Spring Collection Launch,2023-01-24,2023-01-29,2023-02-03
CAMPAIGN_01725,CUST_02882,Failed,sms,Spring Collection Launch,2024-07-17,2024-07-20,2024-07-21
CAMPAIGN_01726,CUST_01352,Done,email,Exclusive Preview,2024-05-05,2024-05-06,2024-05-09
CAMPAIGN_01727,CUST_00284,Failed,email,Loyalty Program Update,2024-07-06,2024-07-12,2024-07-15
CAMPAIGN_01728,CUST_03305,Failed,sms,Anniversary Campaign,2023-01-09,2023-01-17,2023-01-19
CAMPAIGN_01729,CUST_02855,Done,letter,New Arrivals,2023-07-16,2023-07-19,2023-07-20
CAMPAIGN_01730,CUST_01457,Failed,letter,Exclusive Preview,2023-01-29,2023-02-03,2023-02-05
CAMPAIGN_01731,CUST_02126,Done,call,New Arrivals,2023-12-10,2023-12-12,2023-12-17
CAMPAIGN_01732,CUST_02326,Done,call,Spring Collection Launch,2024-12-30,2025-01-08,2025-01-09
CAMPAIGN_01733,CUST_01096,Failed,email,Exclusive Preview,2024-01-23,2024-01-27,2024-01-29
CAMPAIGN_01734,CUST_00881,Done,letter,VIP Re-engagement,2023-04-15,2023-04-20,2023-04-25
CAMPAIGN_01735,CUST_00419,Failed,letter,Personalized Offer,2023-04-13,2023-04-20,2023-04-24
CAMPAIGN_01736,CUST_02221,Done,email,Spring Collection Launch,2024-11-29,2024-12-06,2024-12-06
CAMPAIGN_01737,CUST_01142,Failed,sms,New Arrivals,2023-01-22,2023-01-23,2023-01-23
CAMPAIGN_01738,CUST_01531,Failed,sms,Loyalty Program Update,2024-09-07,2024-09-17,2024-09-21
CAMPAIGN_01739,CUST_01001,Failed,email,Exclusive Preview,2024-08-13,2024-08-17,2024-08-18
CAMPAIGN_01740,CUST_03357,Failed,email,Loyalty Program Update,2024-12-11,2024-12-13,2024-12-16
CAMPAIGN_01741,CUST_02874,Failed,email,Holiday Sale,2023-05-27,2023-06-05,2023-06-09
CAMPAIGN_01742,CUST_02972,Done,email,Exclusive Preview,2023-08-12,2023-08-15,2023-08-20
CAMPAIGN_01743,CUST_03470,Done,call,VIP Re-engagement,2023-05-14,2023-05-22,2023-05-22
CAMPAIGN_01744,CUST_02410,Failed,sms,VIP Re-engagement,2024-08-16,2024-08-24,2024-08-29
CAMPAIGN_01745,CUST_01617,Done,letter,Anniversary Campaign,2024-08-06,2024-08-13,2024-08-18
CAMPAIGN_01746,CUST_01056,Done,email,Anniversary Campaign,2023-12-09,2023-12-15,2023-12-19
CAMPAIGN_01747,CUST_00708,Failed,email,Loyalty Program Update,2023-08-16,2023-08-18,2023-08-20
CAMPAIGN_01748,CUST_00144,Done,sms,Anniversary Campaign,2023-07-29,2023-08-04,2023-08-07
CAMPAIGN_01749,CUST_01028,Done,sms,VIP Re-engagement,2023-09-06,2023-09-15,2023-09-17
CAMPAIGN_01750,CUST_02641,Failed,letter,Personalized Offer,2024-06-09,2024-06-12,2024-06-13
CAMPAIGN_01751,CUST_03072,Done,sms,Personalized Offer,2024-01-27,2024-01-30,2024-02-01
CAMPAIGN_01752,CUST_03054,Failed,email,Spring Collection Launch,2023-04-26,2023-05-06,2023-05-11
CAMPAIGN_01753,CUST_03016,Done,call,Anniversary Campaign,2023-07-03,2023-07-05,2023-07-09
CAMPAIGN_01754,CUST_00717,Failed,sms,VIP Re-engagement,2023-10-22,2023-10-30,2023-10-31
CAMPAIGN_01755,CUST_02360,Failed,letter,VIP Re-engagement,2023-03-07,2023-03-08,2023-03-11
CAMPAIGN_01756,CUST_02740,Failed,email,Exclusive Preview,2024-12-18,2024-12-20,2024-12-23
CAMPAIGN_01757,CUST_03298,Done,sms,Holiday Sale,2024-01-18,2024-01-26,2024-01-29
CAMPAIGN_01758,CUST_00571,Done,email,Holiday Sale,2023-03-17,2023-03-25,2023-03-27
CAMPAIGN_01759,CUST_03048,Failed,call,Personalized Offer,2023-10-26,2023-11-04,2023-11-05
CAMPAIGN_01760,CUST_02551,Done,letter,Exclusive Preview,2023-09-11,2023-09-16,2023-09-17
CAMPAIGN_01761,CUST_00966,Done,sms,Loyalty Program Update,2024-03-07,2024-03-17,2024-03-22
CAMPAIGN_01762,CUST_01490,Done,call,Holiday Sale,2023-11-23,2023-11-24,2023-11-29
CAMPAIGN_01763,CUST_00467,Done,letter,Anniversary Campaign,2024-11-05,2024-11-13,2024-11-17
CAMPAIGN_01764,CUST_00294,Failed,call,Holiday Sale,2024-07-20,2024-07-27,2024-07-27
CAMPAIGN_01765,CUST_03292,Done,sms,Spring Collection Launch,2023-04-14,2023-04-15,2023-04-15
CAMPAIGN_01766,CUST_03187,Done,letter,VIP Re-engagement,2024-04-02,2024-04-03,2024-04-07
CAMPAIGN_01767,CUST_03045,Failed,email,Personalized Offer,2023-06-24,2023-06-28,2023-07-03
CAMPAIGN_01768,CUST_02504,Done,email,VIP Re-engagement,2023-12-23,2024-01-02,2024-01-07
CAMPAIGN_01769,CUST_00369,Done,call,Anniversary Campaign,2023-08-27,2023-08-29,2023-08-29
CAMPAIGN_01770,CUST_00135,Failed,letter,New Arrivals,2024-09-19,2024-09-27,2024-09-28
CAMPAIGN_01771,CUST_01972,Done,email,New Arrivals,2023-05-09,2023-05-17,2023-05-20
CAMPAIGN_01772,CUST_01963,Failed,call,Exclusive Preview,2023-10-25,2023-10-27,2023-11-01
CAMPAIGN_01773,CUST_00658,Done,sms,Personalized Offer,2023-05-12,2023-05-22,2023-05-25
CAMPAIGN_01774,CUST_00929,Done,call,Personalized Offer,2024-09-10,2024-09-19,2024-09-19
CAMPAIGN_01775,CUST_00097,Done,sms,Holiday Sale,2024-05-30,2024-06-09,2024-06-10
CAMPAIGN_01776,CUST_00367,Failed,email,Personalized Offer,2024-01-02,2024-01-08,2024-01-10
CAMPAIGN_01777,CUST_00378,Failed,sms,Exclusive Preview,2024-02-18,2024-02-27,2024-03-01
CAMPAIGN_01778,CUST_02072,Failed,sms,Anniversary Campaign,2023-01-16,2023-01-23,2023-01-23
CAMPAIGN_01779,CUST_02367,Done,letter,Anniversary Campaign,2024-02-26,2024-03-03,2024-03-08
CAMPAIGN_01780,CUST_03146,Failed,letter,New Arrivals,2023-01-14,2023-01-18,2023-01-23
CAMPAIGN_01781,CUST_01834,Done,call,Anniversary Campaign,2024-02-10,2024-02-13,2024-02-15
CAMPAIGN_01782,CUST_01341,Done,sms,Exclusive Preview,2024-04-18,2024-04-19,2024-04-23
CAMPAIGN_01783,CUST_03051,Done,email,Exclusive Preview,2024-09-21,2024-09-28,2024-10-02
CAMPAIGN_01784,CUST_02280,Done,call,Holiday Sale,2024-11-25,2024-12-05,2024-12-05
CAMPAIGN_01785,CUST_02021,Done,email,Anniversary Campaign,2024-12-13,2024-12-18,2024-12-21
CAMPAIGN_01786,CUST_01984,Done,email,New Arrivals,2023-07-14,2023-07-20,2023-07-23
CAMPAIGN_01787,CUST_00434,Done,call,Anniversary Campaign,2023-07-13,2023-07-16,2023-07-18
CAMPAIGN_01788,CUST_01004,Done,call,Personalized Offer,2023-08-31,2023-09-06,2023-09-11
CAMPAIGN_01789,CUST_01303,Done,sms,Spring Collection Launch,2023-03-10,2023-03-17,2023-03-21
CAMPAIGN_01790,CUST_00934,Done,letter,Spring Collection Launch,2024-08-18,2024-08-25,2024-08-27
CAMPAIGN_01791,CUST_00409,Done,email,Anniversary Campaign,2024-02-20,2024-02-28,2024-03-01
CAMPAIGN_01792,CUST_01379,Failed,sms,Personalized Offer,2023-09-19,2023-09-27,2023-09-27
CAMPAIGN_01793,CUST_03012,Done,call,New Arrivals,2024-11-09,2024-11-11,2024-11-15
CAMPAIGN_01794,CUST_03174,Done,sms,Loyalty Program Update,2024-03-04,2024-03-07,2024-03-11
CAMPAIGN_01795,CUST_01306,Done,letter,Anniversary Campaign,2024-03-23,2024-03-30,2024-04-01
CAMPAIGN_01796,CUST_03241,Done,call,Spring Collection Launch,2024-10-27,2024-10-30,2024-10-31
CAMPAIGN_01797,CUST_00389,Done,email,VIP Re-engagement,2024-10-05,2024-10-12,2024-10-16
CAMPAIGN_01798,CUST_00161,Done,sms,Anniversary Campaign,2023-03-28,2023-04-07,2023-04-07
CAMPAIGN_01799,CUST_02788,Failed,call,Loyalty Program Update,2023-05-12,2023-05-20,2023-05-20
CAMPAIGN_01800,CUST_00581,Done,email,New Arrivals,2023-08-24,2023-09-03,2023-09-08
CAMPAIGN_01801,CUST_00139,Done,call,Loyalty Program Update,2024-09-13,2024-09-19,2024-09-23
CAMPAIGN_01802,CUST_02434,Done,letter,Anniversary Campaign,2023-01-02,2023-01-08,2023-01-08
CAMPAIGN_01803,CUST_02990,Done,call,Holiday Sale,2023-09-22,2023-09-27,2023-09-28
CAMPAIGN_01804,CUST_03098,Done,letter,Holiday Sale,2024-05-12,2024-05-22,2024-05-23
CAMPAIGN_01805,CUST_02630,Done,letter,VIP Re-engagement,2023-05-08,2023-05-10,2023-05-10
CAMPAIGN_01806,CUST_01244,Done,call,Anniversary Campaign,2024-12-29,2025-01-06,2025-01-07
CAMPAIGN_01807,CUST_03338,Failed,call,Holiday Sale,2023-03-08,2023-03-12,2023-03-14
CAMPAIGN_01808,CUST_01854,Done,call,VIP Re-engagement,2024-08-09,2024-08-11,2024-08-15
CAMPAIGN_01809,CUST_02634,Done,letter,Personalized Offer,2023-08-01,2023-08-04,2023-08-04
CAMPAIGN_01810,CUST_01806,Done,sms,Personalized Offer,2024-10-10,2024-10-19,2024-10-22
CAMPAIGN_01811,CUST_03254,Done,call,New Arrivals,2024-03-25,2024-03-29,2024-04-03
CAMPAIGN_01812,CUST_02490,Done,letter,Personalized Offer,2024-02-23,2024-02-28,2024-03-04
CAMPAIGN_01813,CUST_01822,Failed,letter,Holiday Sale,2023-06-23,2023-06-26,2023-06-30
CAMPAIGN_01814,CUST_00012,Failed,letter,New Arrivals,2023-09-20,2023-09-27,2023-10-01
CAMPAIGN_01815,CUST_00307,Done,sms,Exclusive Preview,2023-06-08,2023-06-12,2023-06-14
CAMPAIGN_01816,CUST_03081,Failed,sms,Spring Collection Launch,2023-01-30,2023-02-02,2023-02-05
CAMPAIGN_01817,CUST_02187,Done,sms,Spring Collection Launch,2024-12-30,2025-01-08,2025-01-10
CAMPAIGN_01818,CUST_02483,Failed,letter,New Arrivals,2023-09-17,2023-09-18,2023-09-23
CAMPAIGN_01819,CUST_01921,Done,call,New Arrivals,2024-02-24,2024-03-03,2024-03-08
CAMPAIGN_01820,CUST_02209,Done,letter,Spring Collection Launch,2023-01-07,2023-01-17,2023-01-21
CAMPAIGN_01821,CUST_00349,Done,call,Anniversary Campaign,2023-11-20,2023-11-30,2023-12-05
CAMPAIGN_01822,CUST_00987,Done,letter,New Arrivals,2024-12-07,2024-12-08,2024-12-11
CAMPAIGN_01823,CUST_02010,Done,call,VIP Re-engagement,2024-03-13,2024-03-17,2024-03-22
CAMPAIGN_01824,CUST_01092,Done,letter,Anniversary Campaign,2023-07-11,2023-07-15,2023-07-18
CAMPAIGN_01825,CUST_01489,Done,call,New Arrivals,2023-01-31,2023-02-06,2023-02-11
CAMPAIGN_01826,CUST_00217,Done,sms,Exclusive Preview,2024-02-15,2024-02-18,2024-02-20
CAMPAIGN_01827,CUST_02120,Done,email,Holiday Sale,2023-05-27,2023-05-28,2023-05-31
CAMPAIGN_01828,CUST_00763,Done,letter,New Arrivals,2023-06-18,2023-06-20,2023-06-24
CAMPAIGN_01829,CUST_00178,Done,call,Spring Collection Launch,2023-08-11,2023-08-12,2023-08-12
CAMPAIGN_01830,CUST_00036,Failed,letter,Exclusive Preview,2024-01-11,2024-01-12,2024-01-16
CAMPAIGN_01831,CUST_00693,Done,call,Exclusive Preview,2024-09-22,2024-09-29,2024-10-02
CAMPAIGN_01832,CUST_01369,Failed,email,Spring Collection Launch,2024-11-22,2024-12-02,2024-12-04
CAMPAIGN_01833,CUST_01960,Done,sms,Personalized Offer,2023-04-04,2023-04-07,2023-04-07
CAMPAIGN_01834,CUST_00609,Done,sms,Personalized Offer,2023-05-01,2023-05-09,2023-05-09
CAMPAIGN_01835,CUST_00335,Done,email,VIP Re-engagement,2024-10-31,2024-11-04,2024-11-05
CAMPAIGN_01836,CUST_01910,Done,call,Holiday Sale,2024-10-01,2024-10-08,2024-10-11
CAMPAIGN_01837,CUST_02854,Done,letter,Holiday Sale,2024-06-19,2024-06-22,2024-06-26
CAMPAIGN_01838,CUST_02377,Done,sms,Personalized Offer,2024-01-24,2024-02-01,2024-02-06
CAMPAIGN_01839,CUST_00475,Failed,letter,Anniversary Campaign,2023-07-24,2023-07-25,2023-07-30
CAMPAIGN_01840,CUST_00089,Done,sms,Personalized Offer,2023-03-17,2023-03-23,2023-03-23
CAMPAIGN_01841,CUST_00621,Done,call,Anniversary Campaign,2023-02-09,2023-02-18,2023-02-18
CAMPAIGN_01842,CUST_02741,Failed,sms,Loyalty Program Update,2023-02-19,2023-02-28,2023-03-04
CAMPAIGN_01843,CUST_02545,Failed,call,Loyalty Program Update,2023-09-06,2023-09-15,2023-09-17
CAMPAIGN_01844,CUST_02953,Done,sms,Loyalty Program Update,2024-10-23,2024-10-26,2024-10-31
CAMPAIGN_01845,CUST_02162,Done,sms,Personalized Offer,2023-02-25,2023-02-26,2023-02-28
CAMPAIGN_01846,CUST_02021,Done,call,Loyalty Program Update,2024-12-04,2024-12-12,2024-12-16
CAMPAIGN_01847,CUST_02160,Done,sms,Personalized Offer,2024-08-26,2024-09-02,2024-09-02
CAMPAIGN_01848,CUST_00081,Failed,sms,Exclusive Preview,2024-09-18,2024-09-22,2024-09-25
CAMPAIGN_01849,CUST_02428,Done,email,Spring Collection Launch,2023-03-26,2023-03-28,2023-03-29
CAMPAIGN_01850,CUST_00076,Failed,call,Personalized Offer,2023-02-18,2023-02-21,2023-02-22
CAMPAIGN_01851,CUST_00860,Done,sms,Personalized Offer,2023-03-21,2023-03-28,2023-03-29
CAMPAIGN_01852,CUST_02179,Failed,email,Exclusive Preview,2023-08-13,2023-08-18,2023-08-18
CAMPAIGN_01853,CUST_00528,Done,sms,Personalized Offer,2023-11-08,2023-11-14,2023-11-16
CAMPAIGN_01854,CUST_01818,Done,sms,Personalized Offer,2023-11-03,2023-11-05,2023-11-09
CAMPAIGN_01855,CUST_01052,Failed,sms,Holiday Sale,2023-12-11,2023-12-13,2023-12-15
CAMPAIGN_01856,CUST_00124,Failed,sms,Anniversary Campaign,2024-07-01,2024-07-06,2024-07-07
CAMPAIGN_01857,CUST_02877,Done,call,Exclusive Preview,2023-09-20,2023-09-24,2023-09-24
CAMPAIGN_01858,CUST_01834,Done,email,Exclusive Preview,2024-10-29,2024-11-01,2024-11-03
CAMPAIGN_01859,CUST_00862,Done,email,Exclusive Preview,2024-03-24,2024-04-03,2024-04-03
CAMPAIGN_01860,CUST_00157,Done,email,Spring Collection Launch,2023-03-15,2023-03-16,2023-03-16
CAMPAIGN_01861,CUST_00794,Done,email,Loyalty Program Update,2023-06-11,2023-06-15,2023-06-20
CAMPAIGN_01862,CUST_02525,Done,email,VIP Re-engagement,2024-12-05,2024-12-07,2024-12-07
CAMPAIGN_01863,CUST_01810,Failed,email,Anniversary Campaign,2024-12-29,2025-01-05,2025-01-08
CAMPAIGN_01864,CUST_03148,Done,email,New Arrivals,2023-04-18,2023-04-28,2023-05-02
CAMPAIGN_01865,CUST_03089,Failed,call,New Arrivals,2024-03-11,2024-03-19,2024-03-22
CAMPAIGN_01866,CUST_00098,Done,call,Holiday Sale,2023-12-31,2024-01-05,2024-01-08
CAMPAIGN_01867,CUST_01691,Failed,letter,Spring Collection Launch,2024-08-10,2024-08-15,2024-08-15
CAMPAIGN_01868,CUST_02193,Done,call,New Arrivals,2024-04-29,2024-05-08,2024-05-12
CAMPAIGN_01869,CUST_03285,Failed,sms,Anniversary Campaign,2023-04-27,2023-04-29,2023-05-04
CAMPAIGN_01870,CUST_00557,Failed,sms,New Arrivals,2024-01-01,2024-01-07,2024-01-12
CAMPAIGN_01871,CUST_01491,Done,sms,Personalized Offer,2023-07-31,2023-08-07,2023-08-07
CAMPAIGN_01872,CUST_00006,Done,call,Exclusive Preview,2023-03-07,2023-03-16,2023-03-17
CAMPAIGN_01873,CUST_00301,Failed,letter,Exclusive Preview,2024-04-20,2024-04-28,2024-05-02
CAMPAIGN_01874,CUST_00811,Done,email,Exclusive Preview,2023-06-15,2023-06-16,2023-06-21
CAMPAIGN_01875,CUST_03474,Done,sms,VIP Re-engagement,2023-12-07,2023-12-17,2023-12-22
CAMPAIGN_01876,CUST_03384,Done,call,Spring Collection Launch,2023-11-09,2023-11-11,2023-11-14
CAMPAIGN_01877,CUST_03204,Failed,call,New Arrivals,2023-06-21,2023-06-22,2023-06-24
CAMPAIGN_01878,CUST_02410,Failed,sms,Spring Collection Launch,2023-03-08,2023-03-15,2023-03-20
CAMPAIGN_01879,CUST_00230,Done,email,Loyalty Program Update,2024-05-06,2024-05-12,2024-05-12
CAMPAIGN_01880,CUST_00269,Failed,call,New Arrivals,2023-08-15,2023-08-24,2023-08-29
CAMPAIGN_01881,CUST_00878,Done,call,VIP Re-engagement,2023-03-24,2023-03-31,2023-04-01
CAMPAIGN_01882,CUST_00183,Done,call,Exclusive Preview,2023-07-29,2023-07-30,2023-08-04
CAMPAIGN_01883,CUST_02021,Done,call,VIP Re-engagement,2023-07-24,2023-08-01,2023-08-06
CAMPAIGN_01884,CUST_00659,Done,call,Anniversary Campaign,2023-03-04,2023-03-09,2023-03-14
CAMPAIGN_01885,CUST_02811,Done,letter,Spring Collection Launch,2024-02-26,2024-03-07,2024-03-12
CAMPAIGN_01886,CUST_03214,Done,email,Exclusive Preview,2023-03-08,2023-03-13,2023-03-16
CAMPAIGN_01887,CUST_02003,Failed,call,Holiday Sale,2024-09-24,2024-10-02,2024-10-03
CAMPAIGN_01888,CUST_00210,Failed,email,Personalized Offer,2023-08-12,2023-08-19,2023-08-23
CAMPAIGN_01889,CUST_01272,Done,letter,Personalized Offer,2024-07-16,2024-07-22,2024-07-23
CAMPAIGN_01890,CUST_03241,Done,sms,Loyalty Program Update,2023-04-15,2023-04-19,2023-04-24
CAMPAIGN_01891,CUST_02180,Failed,sms,New Arrivals,2024-09-30,2024-10-10,2024-10-15
CAMPAIGN_01892,CUST_01478,Done,letter,New Arrivals,2024-10-16,2024-10-19,2024-10-20
CAMPAIGN_01893,CUST_00219,Failed,email,Loyalty Program Update,2024-02-05,2024-02-10,2024-02-13
CAMPAIGN_01894,CUST_00679,Failed,email,Spring Collection Launch,2023-12-05,2023-12-13,2023-12-16
CAMPAIGN_01895,CUST_02456,Done,email,Holiday Sale,2023-05-21,2023-05-22,2023-05-27
CAMPAIGN_01896,CUST_01912,Done,email,Personalized Offer,2024-02-22,2024-02-26,2024-03-01
CAMPAIGN_01897,CUST_00233,Done,letter,Holiday Sale,2023-02-07,2023-02-14,2023-02-17
CAMPAIGN_01898,CUST_01171,Failed,sms,Personalized Offer,2023-11-13,2023-11-15,2023-11-19
CAMPAIGN_01899,CUST_01854,Done,email,Anniversary Campaign,2024-04-17,2024-04-21,2024-04-22
CAMPAIGN_01900,CUST_02335,Done,letter,Exclusive Preview,2023-07-06,2023-07-14,2023-07-17
CAMPAIGN_01901,CUST_00436,Done,letter,Loyalty Program Update,2023-03-09,2023-03-15,2023-03-16
CAMPAIGN_01902,CUST_00698,Failed,email,New Arrivals,2023-12-14,2023-12-21,2023-12-23
CAMPAIGN_01903,CUST_02985,Done,call,Loyalty Program Update,2024-09-29,2024-10-02,2024-10-06
CAMPAIGN_01904,CUST_02480,Done,sms,Exclusive Preview,2024-12-12,2024-12-18,2024-12-18
CAMPAIGN_01905,CUST_01259,Done,call,Spring Collection Launch,2024-10-31,2024-11-10,2024-11-14
CAMPAIGN_01906,CUST_01289,Done,email,Exclusive Preview,2023-12-09,2023-12-14,2023-12-18
CAMPAIGN_01907,CUST_00027,Done,call,Exclusive Preview,2024-07-29,2024-08-02,2024-08-05
CAMPAIGN_01908,CUST_01195,Failed,email,Anniversary Campaign,2024-09-11,2024-09-15,2024-09-20
CAMPAIGN_01909,CUST_00807,Failed,letter,Exclusive Preview,2023-06-03,2023-06-12,2023-06-16
CAMPAIGN_01910,CUST_01781,Done,call,VIP Re-engagement,2024-02-15,2024-02-25,2024-02-25
CAMPAIGN_01911,CUST_00412,Done,call,Personalized Offer,2023-04-26,2023-04-28,2023-04-28
CAMPAIGN_01912,CUST_02710,Done,sms,Spring Collection Launch,2023-06-02,2023-06-10,2023-06-10
CAMPAIGN_01913,CUST_01674,Done,letter,Exclusive Preview,2023-11-21,2023-11-24,2023-11-26
CAMPAIGN_01914,CUST_03285,Failed,letter,Personalized Offer,2024-01-22,2024-02-01,2024-02-05
CAMPAIGN_01915,CUST_03080,Failed,sms,Personalized Offer,2023-12-23,2023-12-24,2023-12-27
CAMPAIGN_01916,CUST_03414,Failed,email,Exclusive Preview,2024-03-26,2024-03-28,2024-04-01
CAMPAIGN_01917,CUST_02461,Failed,email,VIP Re-engagement,2023-03-31,2023-04-09,2023-04-10
CAMPAIGN_01918,CUST_03441,Done,letter,Holiday Sale,2023-07-21,2023-07-31,2023-07-31
CAMPAIGN_01919,CUST_02851,Done,call,Anniversary Campaign,2023-06-13,2023-06-16,2023-06-18
CAMPAIGN_01920,CUST_00242,Failed,letter,Spring Collection Launch,2023-01-13,2023-01-21,2023-01-22
CAMPAIGN_01921,CUST_01770,Done,letter,New Arrivals,2024-12-17,2024-12-23,2024-12-25
CAMPAIGN_01922,CUST_01083,Done,letter,New Arrivals,2023-11-08,2023-11-12,2023-11-14
CAMPAIGN_01923,CUST_00129,Done,call,Anniversary Campaign,2023-04-19,2023-04-26,2023-04-27
CAMPAIGN_01924,CUST_00714,Failed,email,Holiday Sale,2024-09-10,2024-09-12,2024-09-13
CAMPAIGN_01925,CUST_03228,Failed,letter,Loyalty Program Update,2023-07-29,2023-08-05,2023-08-06
CAMPAIGN_01926,CUST_01777,Done,call,VIP Re-engagement,2024-06-14,2024-06-16,2024-06-17
CAMPAIGN_01927,CUST_01942,Done,email,Spring Collection Launch,2024-05-11,2024-05-20,2024-05-23
CAMPAIGN_01928,CUST_00116,Failed,letter,VIP Re-engagement,2023-05-06,2023-05-09,2023-05-13
